TIME,CROSS_SECTION_ID,AVERAGE_WIDTH,DISTANCE_TO_OUTLET
1680,12,0.2324,0.36
1680,13,0.222,0.39
1680,14,0.2145,0.42
1680,15,0.1889,0.45
1680,16,0.1981,0.48
1680,17,0.1816,0.51
1680,18,0.1966,0.54
1680,19,0.1936,0.57
1680,20,0.1904,0.6
1680,21,0.1996,0.63
1680,22,0.2115,0.66
1680,23,0.1993,0.69
1680,24,0.2009,0.72
1680,25,0.213,0.75
1680,26,0.2221,0.78
1680,27,0.234,0.81
1680,28,0.2401,0.84
1680,29,0.243,0.87
1680,30,0.2401,0.9
1680,31,0.2363,0.93
1680,32,0.2377,0.96
1680,33,0.249,0.99
1680,34,0.2325,1.02
1680,35,0.24,1.05
1680,36,0.225,1.08
1680,37,0.2371,1.11
1680,38,0.2235,1.14
1680,39,0.2235,1.17
1680,40,0.231,1.2
1680,41,0.2218,1.23
1680,42,0.198,1.26
1680,43,0.2161,1.29
1680,44,0.1785,1.32
1680,45,0.1753,1.35
1680,46,0.18,1.38
1680,47,0.1679,1.41
1680,48,0.1861,1.44
1680,49,0.1696,1.47
1690,4,0.0008,0.12
1690,19,0.0016,0.57
1690,21,0.001,0.63
1690,28,0.0018,0.84
1690,32,0.0038,0.96
1690,42,0.0026,1.26
1690,43,0.0012,1.29
1690,47,0.0006,1.41
1690,0,0.3061,0.0
1690,1,0.3119,0.03
1690,2,0.2954,0.06
1690,3,0.2954,0.09
1690,4,0.2662,0.12
1690,5,0.2613,0.15
1690,6,0.2806,0.18
1690,7,0.258,0.21
1690,8,0.2605,0.24
1690,9,0.2547,0.27
1690,10,0.2235,0.3
1690,11,0.2534,0.33
1690,12,0.2324,0.36
1690,13,0.2205,0.39
1690,14,0.2131,0.42
1690,15,0.189,0.45
1690,16,0.198,0.48
1690,17,0.1816,0.51
1690,18,0.1951,0.54
1690,19,0.1937,0.57
1690,20,0.1919,0.6
1690,21,0.1966,0.63
1690,22,0.213,0.66
1690,23,0.2012,0.69
1690,24,0.1995,0.72
1690,25,0.2129,0.75
1690,26,0.2236,0.78
1690,27,0.2355,0.81
1690,28,0.2397,0.84
1690,29,0.2431,0.87
1690,30,0.2402,0.9
1690,31,0.2401,0.93
1690,32,0.2377,0.96
1690,33,0.249,0.99
1690,34,0.234,1.02
1690,35,0.24,1.05
1690,36,0.225,1.08
1690,37,0.2371,1.11
1690,38,0.2505,1.14
1690,39,0.2311,1.17
1690,40,0.231,1.2
1690,41,0.2218,1.23
1690,42,0.198,1.26
1690,43,0.2148,1.29
1690,44,0.2025,1.32
1690,45,0.1753,1.35
1690,46,0.18,1.38
1690,47,0.1679,1.41
1690,48,0.1875,1.44
1690,49,0.1635,1.47
1700,4,0.00061,0.12
1700,6,0.0018,0.18
1700,7,0.0018,0.21
1700,8,0.0012,0.24
1700,19,0.0016,0.57
1700,21,0.001,0.63
1700,28,0.0016,0.84
1700,32,0.0038,0.96
1700,33,0.0054,0.99
1700,39,0.001,1.17
1700,42,0.0026,1.26
1700,0,0.3045,0.0
1700,1,0.3104,0.03
1700,2,0.2954,0.06
1700,3,0.275,0.09
1700,4,0.2695,0.12
1700,5,0.2687,0.15
1700,6,0.2654,0.18
1700,7,0.2549,0.21
1700,8,0.2567,0.24
1700,9,0.2535,0.27
1700,10,0.2235,0.3
1700,11,0.2532,0.33
1700,12,0.2309,0.36
1700,13,0.2218,0.39
1700,14,0.2028,0.42
1700,15,0.189,0.45
1700,16,0.1967,0.48
1700,17,0.1816,0.51
1700,18,0.195,0.54
1700,19,0.1966,0.57
1700,20,0.1829,0.6
1700,21,0.1966,0.63
1700,22,0.207,0.66
1700,23,0.21,0.69
1700,24,0.1995,0.72
1700,25,0.2115,0.75
1700,26,0.2249,0.78
1700,27,0.234,0.81
1700,28,0.2399,0.84
1700,29,0.2415,0.87
1700,30,0.2451,0.9
1700,31,0.2402,0.93
1700,32,0.2377,0.96
1700,33,0.2421,0.99
1700,34,0.2325,1.02
1700,35,0.2385,1.05
1700,36,0.225,1.08
1700,37,0.2356,1.11
1700,38,0.2505,1.14
1700,39,0.2286,1.17
1700,40,0.2295,1.2
1700,41,0.2205,1.23
1700,42,0.198,1.26
1700,43,0.2085,1.29
1700,44,0.2024,1.32
1700,45,0.1739,1.35
1700,46,0.1799,1.38
1700,47,0.171,1.41
1700,48,0.1861,1.44
1700,49,0.1635,1.47
1710,4,0.0006,0.12
1710,11,0.0008,0.33
1710,19,0.0016,0.57
1710,20,0.001,0.6
1710,21,0.001,0.63
1710,32,0.0038,0.96
1710,33,0.0018,0.99
1710,42,0.0026,1.26
1710,43,0.0006,1.29
1710,0,0.3046,0.0
1710,1,0.3075,0.03
1710,2,0.297,0.06
1710,3,0.2984,0.09
1710,4,0.2754,0.12
1710,5,0.2701,0.15
1710,6,0.276,0.18
1710,7,0.2687,0.21
1710,8,0.2654,0.24
1710,9,0.2548,0.27
1710,10,0.2235,0.3
1710,11,0.2445,0.33
1710,12,0.231,0.36
1710,13,0.2219,0.39
1710,14,0.201,0.42
1710,15,0.189,0.45
1710,16,0.1875,0.48
1710,17,0.1816,0.51
1710,18,0.1966,0.54
1710,19,0.1951,0.57
1710,20,0.1894,0.6
1710,21,0.1965,0.63
1710,22,0.2129,0.66
1710,23,0.2115,0.69
1710,24,0.2009,0.72
1710,25,0.2115,0.75
1710,26,0.2235,0.78
1710,27,0.2355,0.81
1710,28,0.2296,0.84
1710,29,0.2599,0.87
1710,30,0.2415,0.9
1710,31,0.1622,0.93
1710,32,0.2377,0.96
1710,33,0.2472,0.99
1710,34,0.234,1.02
1710,35,0.2386,1.05
1710,36,0.225,1.08
1710,37,0.2384,1.11
1710,38,0.2505,1.14
1710,39,0.2326,1.17
1710,40,0.231,1.2
1710,41,0.2205,1.23
1710,42,0.198,1.26
1710,43,0.2154,1.29
1710,44,0.201,1.32
1710,45,0.1753,1.35
1710,46,0.18,1.38
1710,47,0.1696,1.41
1710,48,0.189,1.44
1710,49,0.1635,1.47
1720,0,0.0012,0.0
1720,1,0.0012,0.03
1720,4,0.0008,0.12
1720,19,0.0016,0.57
1720,21,0.001,0.63
1720,32,0.0038,0.96
1720,42,0.0026,1.26
1720,47,0.0026,1.41
1720,48,0.0012,1.44
1720,49,0.0038,1.47
1720,0,0.2955,0.0
1720,1,0.3063,0.03
1720,2,0.2954,0.06
1720,3,0.2956,0.09
1720,4,0.2781,0.12
1720,5,0.2701,0.15
1720,6,0.279,0.18
1720,7,0.276,0.21
1720,8,0.27,0.24
1720,9,0.2534,0.27
1720,10,0.234,0.3
1720,11,0.2461,0.33
1720,12,0.231,0.36
1720,13,0.2233,0.39
1720,14,0.2085,0.42
1720,15,0.1891,0.45
1720,16,0.1875,0.48
1720,17,0.1816,0.51
1720,18,0.1966,0.54
1720,19,0.1966,0.57
1720,20,0.1859,0.6
1720,21,0.189,0.63
1720,22,0.2144,0.66
1720,23,0.21,0.69
1720,24,0.198,0.72
1720,25,0.2114,0.75
1720,26,0.2235,0.78
1720,27,0.2355,0.81
1720,28,0.2415,0.84
1720,29,0.243,0.87
1720,30,0.2415,0.9
1720,31,0.1903,0.93
1720,32,0.2377,0.96
1720,33,0.249,0.99
1720,34,0.2325,1.02
1720,35,0.24,1.05
1720,36,0.225,1.08
1720,37,0.237,1.11
1720,38,0.2505,1.14
1720,39,0.2325,1.17
1720,40,0.231,1.2
1720,41,0.2205,1.23
1720,42,0.198,1.26
1720,43,0.2158,1.29
1720,44,0.2024,1.32
1720,45,0.1753,1.35
1720,46,0.18,1.38
1720,47,0.165,1.41
1720,48,0.1863,1.44
1720,49,0.1455,1.47
1730,1,0.00081,0.03
1730,11,0.0006,0.33
1730,19,0.0016,0.57
1730,20,0.0006,0.6
1730,21,0.001,0.63
1730,22,0.001,0.66
1730,30,0.0012,0.9
1730,32,0.0038,0.96
1730,47,0.002,1.41
1730,48,0.001,1.44
1730,0,0.2986,0.0
1730,1,0.3097,0.03
1730,2,0.2955,0.06
1730,3,0.2927,0.09
1730,4,0.276,0.12
1730,5,0.2716,0.15
1730,6,0.279,0.18
1730,7,0.276,0.21
1730,8,0.2715,0.24
1730,9,0.2519,0.27
1730,10,0.2392,0.3
1730,11,0.2475,0.33
1730,12,0.2325,0.36
1730,13,0.222,0.39
1730,14,0.2085,0.42
1730,15,0.1922,0.45
1730,16,0.1966,0.48
1730,17,0.1816,0.51
1730,18,0.1966,0.54
1730,19,0.1936,0.57
1730,20,0.1898,0.6
1730,21,0.1965,0.63
1730,22,0.2069,0.66
1730,23,0.2101,0.69
1730,24,0.1981,0.72
1730,25,0.21,0.75
1730,26,0.2235,0.78
1730,27,0.234,0.81
1730,28,0.2416,0.84
1730,29,0.243,0.87
1730,30,0.261,0.9
1730,31,0.2188,0.93
1730,32,0.2377,0.96
1730,33,0.249,0.99
1730,34,0.234,1.02
1730,35,0.2399,1.05
1730,36,0.225,1.08
1730,37,0.2371,1.11
1730,38,0.2505,1.14
1730,39,0.2325,1.17
1730,40,0.2296,1.2
1730,41,0.2205,1.23
1730,42,0.1369,1.26
1730,43,0.2158,1.29
1730,44,0.2024,1.32
1730,45,0.1739,1.35
1730,46,0.1785,1.38
1730,47,0.171,1.41
1730,48,0.1866,1.44
1730,49,0.1725,1.47
1740,0,0.00081,0.0
1740,1,0.00081,0.03
1740,3,0.0006,0.09
1740,4,0.0006,0.12
1740,16,0.0014,0.48
1740,19,0.0016,0.57
1740,21,0.0012,0.63
1740,31,0.001,0.93
1740,32,0.0038,0.96
1740,48,0.0008,1.44
1740,0,0.2985,0.0
1740,1,0.3097,0.03
1740,2,0.2953,0.06
1740,3,0.2925,0.09
1740,4,0.2769,0.12
1740,5,0.2701,0.15
1740,6,0.2804,0.18
1740,7,0.2745,0.21
1740,8,0.267,0.24
1740,9,0.2533,0.27
1740,10,0.2392,0.3
1740,11,0.249,0.33
1740,12,0.2324,0.36
1740,13,0.2234,0.39
1740,14,0.207,0.42
1740,15,0.192,0.45
1740,16,0.1981,0.48
1740,17,0.1816,0.51
1740,18,0.1966,0.54
1740,19,0.1966,0.57
1740,20,0.1874,0.6
1740,21,0.1965,0.63
1740,22,0.2145,0.66
1740,23,0.2115,0.69
1740,24,0.1994,0.72
1740,25,0.21,0.75
1740,26,0.2236,0.78
1740,27,0.2355,0.81
1740,28,0.2415,0.84
1740,29,0.2445,0.87
1740,30,0.234,0.9
1740,31,0.2275,0.93
1740,32,0.2377,0.96
1740,33,0.249,0.99
1740,34,0.2326,1.02
1740,35,0.24,1.05
1740,36,0.225,1.08
1740,37,0.2385,1.11
1740,38,0.2505,1.14
1740,39,0.2325,1.17
1740,40,0.231,1.2
1740,41,0.2219,1.23
1740,42,0.1408,1.26
1740,43,0.2158,1.29
1740,44,0.2024,1.32
1740,45,0.1753,1.35
1740,46,0.18,1.38
1740,47,0.1681,1.41
1740,48,0.1867,1.44
1740,49,0.1725,1.47
1750,16,0.001,0.48
1750,19,0.0016,0.57
1750,20,0.0006,0.6
1750,21,0.0012,0.63
1750,22,0.0008,0.66
1750,30,0.0014,0.9
1750,32,0.0038,0.96
1750,43,0.0006,1.29
1750,48,0.0008,1.44
1750,0,0.3045,0.0
1750,1,0.3044,0.03
1750,2,0.291,0.06
1750,3,0.294,0.09
1750,4,0.2744,0.12
1750,5,0.2716,0.15
1750,6,0.2791,0.18
1750,7,0.276,0.21
1750,8,0.27,0.24
1750,9,0.2533,0.27
1750,10,0.2385,0.3
1750,11,0.2519,0.33
1750,12,0.2312,0.36
1750,13,0.222,0.39
1750,14,0.2055,0.42
1750,15,0.192,0.45
1750,16,0.1955,0.48
1750,17,0.1816,0.51
1750,18,0.1966,0.54
1750,19,0.1951,0.57
1750,20,0.1898,0.6
1750,21,0.1966,0.63
1750,22,0.2055,0.66
1750,23,0.21,0.69
1750,24,0.1995,0.72
1750,25,0.2115,0.75
1750,26,0.2235,0.78
1750,27,0.2355,0.81
1750,28,0.2416,0.84
1750,29,0.243,0.87
1750,30,0.2311,0.9
1750,31,0.2348,0.93
1750,32,0.2377,0.96
1750,33,0.249,0.99
1750,34,0.231,1.02
1750,35,0.2399,1.05
1750,36,0.225,1.08
1750,37,0.2384,1.11
1750,38,0.2505,1.14
1750,39,0.2325,1.17
1750,40,0.231,1.2
1750,41,0.2219,1.23
1750,42,0.1515,1.26
1750,43,0.2169,1.29
1750,44,0.2024,1.32
1750,45,0.1753,1.35
1750,46,0.18,1.38
1750,47,0.1696,1.41
1750,48,0.1881,1.44
1750,49,0.1726,1.47
1760,1,0.0016,0.03
1760,4,0.0008,0.12
1760,17,0.001,0.51
1760,19,0.0016,0.57
1760,20,0.0006,0.6
1760,21,0.0012,0.63
1760,31,0.0006,0.93
1760,32,0.0038,0.96
1760,47,0.003,1.41
1760,48,0.0008,1.44
1760,49,0.0006,1.47
1760,0,0.3045,0.0
1760,1,0.3029,0.03
1760,2,0.2939,0.06
1760,3,0.294,0.09
1760,4,0.2797,0.12
1760,5,0.2716,0.15
1760,6,0.2804,0.18
1760,7,0.2746,0.21
1760,8,0.2699,0.24
1760,9,0.2429,0.27
1760,10,0.237,0.3
1760,11,0.2475,0.33
1760,12,0.2327,0.36
1760,13,0.222,0.39
1760,14,0.2069,0.42
1760,15,0.1906,0.45
1760,16,0.189,0.48
1760,17,0.1769,0.51
1760,18,0.1966,0.54
1760,19,0.1937,0.57
1760,20,0.1898,0.6
1760,21,0.189,0.63
1760,22,0.2144,0.66
1760,23,0.21,0.69
1760,24,0.1995,0.72
1760,25,0.21,0.75
1760,26,0.2235,0.78
1760,27,0.2341,0.81
1760,28,0.2401,0.84
1760,29,0.243,0.87
1760,30,0.2325,0.9
1760,31,0.237,0.93
1760,32,0.2377,0.96
1760,33,0.249,0.99
1760,34,0.2326,1.02
1760,35,0.2399,1.05
1760,36,0.225,1.08
1760,37,0.2371,1.11
1760,38,0.2505,1.14
1760,39,0.2325,1.17
1760,40,0.231,1.2
1760,41,0.2219,1.23
1760,42,0.1813,1.26
1760,43,0.2143,1.29
1760,44,0.2024,1.32
1760,45,0.1753,1.35
1760,46,0.1785,1.38
1760,47,0.1635,1.41
1760,48,0.1881,1.44
1760,49,0.1719,1.47
1770,1,0.0016,0.03
1770,2,0.0008,0.06
1770,3,0.0012,0.09
1770,4,0.0008,0.12
1770,19,0.0016,0.57
1770,21,0.0012,0.63
1770,32,0.0038,0.96
1770,42,0.0014,1.26
1770,43,0.0008,1.29
1770,47,0.0026,1.41
1770,0,0.3045,0.0
1770,1,0.3074,0.03
1770,2,0.2894,0.06
1770,3,0.3017,0.09
1770,4,0.2782,0.12
1770,5,0.2716,0.15
1770,6,0.279,0.18
1770,7,0.2761,0.21
1770,8,0.27,0.24
1770,9,0.2443,0.27
1770,10,0.2398,0.3
1770,11,0.24811,0.33
1770,12,0.2312,0.36
1770,13,0.222,0.39
1770,14,0.2069,0.42
1770,15,0.1891,0.45
1770,16,0.1904,0.48
1770,17,0.1768,0.51
1770,18,0.1952,0.54
1770,19,0.1951,0.57
1770,20,0.1904,0.6
1770,21,0.1896,0.63
1770,22,0.2116,0.66
1770,23,0.21,0.69
1770,24,0.1995,0.72
1770,25,0.21,0.75
1770,26,0.2235,0.78
1770,27,0.234,0.81
1770,28,0.2401,0.84
1770,29,0.243,0.87
1770,30,0.2339,0.9
1770,31,0.2357,0.93
1770,32,0.2377,0.96
1770,33,0.249,0.99
1770,34,0.234,1.02
1770,35,0.2399,1.05
1770,36,0.225,1.08
1770,37,0.237,1.11
1770,38,0.2505,1.14
1770,39,0.2325,1.17
1770,40,0.231,1.2
1770,41,0.2219,1.23
1770,42,0.207,1.26
1770,43,0.2167,1.29
1770,44,0.2024,1.32
1770,45,0.1753,1.35
1770,46,0.1785,1.38
1770,47,0.1665,1.41
1770,48,0.1868,1.44
1770,49,0.1723,1.47
1780,1,0.0012,0.03
1780,4,0.0006,0.12
1780,17,0.001,0.51
1780,19,0.0016,0.57
1780,21,0.0012,0.63
1780,31,0.0008,0.93
1780,32,0.0038,0.96
1780,42,0.0014,1.26
1780,47,0.003,1.41
1780,48,0.001,1.44
1780,49,0.002,1.47
1780,0,0.294,0.0
1780,1,0.3063,0.03
1780,2,0.2924,0.06
1780,3,0.2939,0.09
1780,4,0.2783,0.12
1780,5,0.2671,0.15
1780,6,0.2789,0.18
1780,7,0.2732,0.21
1780,8,0.2699,0.24
1780,9,0.2458,0.27
1780,10,0.2398,0.3
1780,11,0.2534,0.33
1780,12,0.2294,0.36
1780,13,0.222,0.39
1780,14,0.1935,0.42
1780,15,0.1891,0.45
1780,16,0.1994,0.48
1780,17,0.1819,0.51
1780,18,0.1966,0.54
1780,19,0.195,0.57
1780,20,0.1905,0.6
1780,21,0.1965,0.63
1780,22,0.2102,0.66
1780,23,0.2101,0.69
1780,24,0.1995,0.72
1780,25,0.2114,0.75
1780,26,0.2221,0.78
1780,27,0.2355,0.81
1780,28,0.2401,0.84
1780,29,0.2599,0.87
1780,30,0.2312,0.9
1780,31,0.2332,0.93
1780,32,0.2377,0.96
1780,33,0.249,0.99
1780,34,0.2354,1.02
1780,35,0.2399,1.05
1780,36,0.225,1.08
1780,37,0.2385,1.11
1780,38,0.2505,1.14
1780,39,0.2311,1.17
1780,40,0.231,1.2
1780,41,0.2205,1.23
1780,42,0.207,1.26
1780,43,0.2158,1.29
1780,44,0.2024,1.32
1780,45,0.1739,1.35
1780,46,0.1799,1.38
1780,47,0.1635,1.41
1780,48,0.1799,1.44
1780,49,0.1705,1.47
1790,1,0.00061,0.03
1790,7,0.0008,0.21
1790,8,0.001,0.24
1790,11,0.0006,0.33
1790,16,0.0018,0.48
1790,17,0.0006,0.51
1790,18,0.0026,0.54
1790,19,0.0016,0.57
1790,21,0.0012,0.63
1790,31,0.002,0.93
1790,32,0.0038,0.96
1790,42,0.0014,1.26
1790,47,0.0022,1.41
1790,49,0.0022,1.47
1790,0,0.3045,0.0
1790,1,0.3084,0.03
1790,2,0.2909,0.06
1790,3,0.2941,0.09
1790,4,0.2803,0.12
1790,5,0.2716,0.15
1790,6,0.279,0.18
1790,7,0.2782,0.21
1790,8,0.2625,0.24
1790,9,0.2459,0.27
1790,10,0.2398,0.3
1790,11,0.249,0.33
1790,12,0.2279,0.36
1790,13,0.2221,0.39
1790,14,0.2023,0.42
1790,15,0.1875,0.45
1790,16,0.1844,0.48
1790,17,0.1709,0.51
1790,18,0.1924,0.54
1790,19,0.1937,0.57
1790,20,0.189,0.6
1790,21,0.192,0.63
1790,22,0.2102,0.66
1790,23,0.2296,0.69
1790,24,0.2205,0.72
1790,25,0.2222,0.75
1790,26,0.222,0.78
1790,27,0.2355,0.81
1790,28,0.2402,0.84
1790,29,0.2431,0.87
1790,30,0.2354,0.9
1790,31,0.2265,0.93
1790,32,0.2377,0.96
1790,33,0.249,0.99
1790,34,0.2339,1.02
1790,35,0.24,1.05
1790,36,0.225,1.08
1790,37,0.2371,1.11
1790,38,0.2505,1.14
1790,39,0.2311,1.17
1790,40,0.231,1.2
1790,41,0.2219,1.23
1790,42,0.207,1.26
1790,43,0.2158,1.29
1790,44,0.2024,1.32
1790,45,0.1753,1.35
1790,46,0.1814,1.38
1790,47,0.1666,1.41
1790,48,0.1859,1.44
1790,49,0.1718,1.47
1800,1,0.0016,0.03
1800,4,0.0018,0.12
1800,9,0.0008,0.27
1800,12,0.001,0.36
1800,14,0.0018,0.42
1800,17,0.0006,0.51
1800,19,0.0016,0.57
1800,21,0.0012,0.63
1800,23,0.002,0.69
1800,30,0.0012,0.9
1800,32,0.0028,0.96
1800,42,0.0014,1.26
1800,45,0.0072,1.35
1800,47,0.0024,1.41
1800,49,0.0018,1.47
1800,0,0.303,0.0
1800,1,0.3074,0.03
1800,2,0.2911,0.06
1800,3,0.2941,0.09
1800,4,0.2861,0.12
1800,5,0.2701,0.15
1800,6,0.2788,0.18
1800,7,0.273,0.21
1800,8,0.2686,0.24
1800,9,0.2481,0.27
1800,10,0.2398,0.3
1800,11,0.2535,0.33
1800,12,0.2345,0.36
1800,13,0.222,0.39
1800,14,0.2127,0.42
1800,15,0.1935,0.45
1800,16,0.1863,0.48
1800,17,0.1709,0.51
1800,18,0.1966,0.54
1800,19,0.1936,0.57
1800,20,0.1919,0.6
1800,21,0.1978,0.63
1800,22,0.2055,0.66
1800,23,0.2275,0.69
1800,24,0.2361,0.72
1800,25,0.2221,0.75
1800,26,0.24,0.78
1800,27,0.2355,0.81
1800,28,0.2415,0.84
1800,29,0.2416,0.87
1800,30,0.2325,0.9
1800,31,0.2341,0.93
1800,32,0.2387,0.96
1800,33,0.2476,0.99
1800,34,0.2339,1.02
1800,35,0.2385,1.05
1800,36,0.225,1.08
1800,37,0.2385,1.11
1800,38,0.2491,1.14
1800,39,0.2326,1.17
1800,40,0.2295,1.2
1800,41,0.2219,1.23
1800,42,0.207,1.26
1800,43,0.2158,1.29
1800,44,0.2009,1.32
1800,45,0.1681,1.35
1800,46,0.18,1.38
1800,47,0.1651,1.41
1800,48,0.1888,1.44
1800,49,0.1692,1.47
1810,12,0.0006,0.36
1810,14,0.002,0.42
1810,17,0.0006,0.51
1810,19,0.0016,0.57
1810,21,0.0058,0.63
1810,30,0.001,0.9
1810,32,0.0028,0.96
1810,42,0.0014,1.26
1810,45,0.0034,1.35
1810,47,0.0024,1.41
1810,49,0.0018,1.47
1810,0,0.3045,0.0
1810,1,0.3103,0.03
1810,2,0.294,0.06
1810,3,0.2955,0.09
1810,4,0.2818,0.12
1810,5,0.2702,0.15
1810,6,0.2775,0.18
1810,7,0.2745,0.21
1810,8,0.2713,0.24
1810,9,0.2503,0.27
1810,10,0.2384,0.3
1810,11,0.2534,0.33
1810,12,0.2318,0.36
1810,13,0.2234,0.39
1810,14,0.1995,0.42
1810,15,0.1935,0.45
1810,16,0.1863,0.48
1810,17,0.1709,0.51
1810,18,0.1936,0.54
1810,19,0.1921,0.57
1810,20,0.1919,0.6
1810,21,0.1905,0.63
1810,22,0.2117,0.66
1810,23,0.2296,0.69
1810,24,0.2221,0.72
1810,25,0.2236,0.75
1810,26,0.24,0.78
1810,27,0.234,0.81
1810,28,0.24,0.84
1810,29,0.243,0.87
1810,30,0.234,0.9
1810,31,0.2372,0.93
1810,32,0.2387,0.96
1810,33,0.249,0.99
1810,34,0.2325,1.02
1810,35,0.24,1.05
1810,36,0.225,1.08
1810,37,0.2384,1.11
1810,38,0.2505,1.14
1810,39,0.2326,1.17
1810,40,0.2324,1.2
1810,41,0.2219,1.23
1810,42,0.207,1.26
1810,43,0.2158,1.29
1810,44,0.2023,1.32
1810,45,0.1719,1.35
1810,46,0.1814,1.38
1810,47,0.1627,1.41
1810,48,0.189,1.44
1810,49,0.1692,1.47
1820,11,0.0006,0.33
1820,12,0.0006,0.36
1820,15,0.0006,0.45
1820,17,0.0006,0.51
1820,19,0.0016,0.57
1820,32,0.0028,0.96
1820,40,0.0058,1.2
1820,42,0.0014,1.26
1820,0,0.303,0.0
1820,1,0.3103,0.03
1820,2,0.2954,0.06
1820,3,0.302,0.09
1820,4,0.2803,0.12
1820,5,0.2716,0.15
1820,6,0.2777,0.18
1820,7,0.288,0.21
1820,8,0.2713,0.24
1820,9,0.2534,0.27
1820,10,0.2384,0.3
1820,11,0.2514,0.33
1820,12,0.2304,0.36
1820,13,0.222,0.39
1820,14,0.207,0.42
1820,15,0.1929,0.45
1820,16,0.1863,0.48
1820,17,0.1709,0.51
1820,18,0.1951,0.54
1820,19,0.1922,0.57
1820,20,0.1904,0.6
1820,21,0.1937,0.63
1820,22,0.213,0.66
1820,23,0.2146,0.69
1820,24,0.222,0.72
1820,25,0.2235,0.75
1820,26,0.24,0.78
1820,27,0.234,0.81
1820,28,0.2416,0.84
1820,29,0.243,0.87
1820,30,0.2387,0.9
1820,31,0.2372,0.93
1820,32,0.2387,0.96
1820,33,0.249,0.99
1820,34,0.234,1.02
1820,35,0.2399,1.05
1820,36,0.225,1.08
1820,37,0.2385,1.11
1820,38,0.2505,1.14
1820,39,0.2326,1.17
1820,40,0.2252,1.2
1820,41,0.2219,1.23
1820,42,0.207,1.26
1820,43,0.2128,1.29
1820,44,0.2023,1.32
1820,45,0.1752,1.35
1820,46,0.1785,1.38
1820,47,0.1694,1.41
1820,48,0.1888,1.44
1820,49,0.1734,1.47
1830,4,0.0018,0.12
1830,8,0.0006,0.24
1830,12,0.0006,0.36
1830,17,0.0006,0.51
1830,19,0.0016,0.57
1830,21,0.0006,0.63
1830,30,0.001,0.9
1830,32,0.0028,0.96
1830,40,0.003,1.2
1830,42,0.0094,1.26
1830,49,0.0006,1.47
1830,0,0.3016,0.0
1830,1,0.3104,0.03
1830,2,0.2955,0.06
1830,3,0.2955,0.09
1830,4,0.2802,0.12
1830,5,0.2702,0.15
1830,6,0.2804,0.18
1830,7,0.2745,0.21
1830,8,0.2724,0.24
1830,9,0.2505,0.27
1830,10,0.2384,0.3
1830,11,0.2535,0.33
1830,12,0.2318,0.36
1830,13,0.2184,0.39
1830,14,0.2084,0.42
1830,15,0.1889,0.45
1830,16,0.1863,0.48
1830,17,0.1709,0.51
1830,18,0.1951,0.54
1830,19,0.1936,0.57
1830,20,0.1904,0.6
1830,21,0.1965,0.63
1830,22,0.2131,0.66
1830,23,0.2146,0.69
1830,24,0.2221,0.72
1830,25,0.2205,0.75
1830,26,0.2401,0.78
1830,27,0.2354,0.81
1830,28,0.2401,0.84
1830,29,0.243,0.87
1830,30,0.2326,0.9
1830,31,0.2283,0.93
1830,32,0.2387,0.96
1830,33,0.2476,0.99
1830,34,0.2339,1.02
1830,35,0.2399,1.05
1830,36,0.225,1.08
1830,37,0.2386,1.11
1830,38,0.2491,1.14
1830,39,0.2325,1.17
1830,40,0.2281,1.2
1830,41,0.2219,1.23
1830,42,0.1976,1.26
1830,43,0.2128,1.29
1830,44,0.2024,1.32
1830,45,0.1753,1.35
1830,46,0.1786,1.38
1830,47,0.168,1.41
1830,48,0.189,1.44
1830,49,0.1734,1.47
1840,4,0.0012,0.12
1840,11,0.0008,0.33
1840,12,0.0006,0.36
1840,19,0.0016,0.57
1840,21,0.0006,0.63
1840,24,0.0022,0.72
1840,32,0.0028,0.96
1840,42,0.0044,1.26
1840,49,0.0006,1.47
1840,0,0.3045,0.0
1840,1,0.3104,0.03
1840,2,0.2954,0.06
1840,3,0.2956,0.09
1840,4,0.2778,0.12
1840,5,0.2715,0.15
1840,6,0.279,0.18
1840,7,0.2761,0.21
1840,8,0.2713,0.24
1840,9,0.2549,0.27
1840,10,0.237,0.3
1840,11,0.2542,0.33
1840,12,0.2304,0.36
1840,13,0.216,0.39
1840,14,0.2085,0.42
1840,15,0.1889,0.45
1840,16,0.1863,0.48
1840,17,0.1709,0.51
1840,18,0.1951,0.54
1840,19,0.1922,0.57
1840,20,0.1889,0.6
1840,21,0.1965,0.63
1840,22,0.2116,0.66
1840,23,0.2146,0.69
1840,24,0.2363,0.72
1840,25,0.2251,0.75
1840,26,0.24,0.78
1840,27,0.234,0.81
1840,28,0.2401,0.84
1840,29,0.2416,0.87
1840,30,0.2324,0.9
1840,31,0.2283,0.93
1840,32,0.2387,0.96
1840,33,0.249,0.99
1840,34,0.2339,1.02
1840,35,0.24,1.05
1840,36,0.225,1.08
1840,37,0.2384,1.11
1840,38,0.2505,1.14
1840,39,0.2325,1.17
1840,40,0.2324,1.2
1840,41,0.2219,1.23
1840,42,0.2026,1.26
1840,43,0.2128,1.29
1840,44,0.2024,1.32
1840,45,0.1753,1.35
1840,46,0.1799,1.38
1840,47,0.1681,1.41
1840,48,0.1873,1.44
1840,49,0.1734,1.47
1850,4,0.0028,0.12
1850,7,0.0016,0.21
1850,11,0.0008,0.33
1850,18,0.001,0.54
1850,19,0.0016,0.57
1850,20,0.0036,0.6
